ds,y,price_mean,promo_sum,supplier_cost_mean,lead_time_mean,stock_mean,dow,month,year
2023-09-03,0.0,14.212897318233011,0.0,5.31358681866976,8.0,98.0,6,9,2023
2023-09-04,0.0,14.212897318233011,0.0,5.31358681866976,8.0,98.0,0,9,2023
2023-09-05,0.0,14.212897318233011,0.0,5.31358681866976,8.0,98.0,1,9,2023
2023-09-06,0.0,14.212897318233011,0.0,5.31358681866976,8.0,98.0,2,9,2023
2023-09-07,0.0,14.212897318233011,0.0,5.31358681866976,8.0,98.0,3,9,2023
2023-09-08,0.0,14.212897318233011,0.0,5.31358681866976,8.0,98.0,4,9,2023
2023-09-09,0.0,14.212897318233011,0.0,5.31358681866976,8.0,98.0,5,9,2023
2023-09-10,0.0,14.212897318233011,0.0,5.31358681866976,8.0,98.0,6,9,2023
2023-09-11,0.0,14.212897318233011,0.0,5.31358681866976,8.0,98.0,0,9,2023
2023-09-12,1299.0,4.296121411053187,1.0,8.676833717956544,3.0,50.0,1,9,2023
2023-09-13,0.0,4.296121411053187,0.0,8.676833717956544,3.0,50.0,2,9,2023
2023-09-14,0.0,4.296121411053187,0.0,8.676833717956544,3.0,50.0,3,9,2023
2023-09-15,553.0,4.38679687118819,0.0,1.8032143501743296,4.0,84.0,4,9,2023
2023-09-16,0.0,4.38679687118819,0.0,1.8032143501743296,4.0,84.0,5,9,2023
2023-09-17,0.0,4.38679687118819,0.0,1.8032143501743296,4.0,84.0,6,9,2023
2023-09-18,0.0,4.38679687118819,0.0,1.8032143501743296,4.0,84.0,0,9,2023
2023-09-19,1072.0,15.059741347026623,1.0,6.395562791712348,9.0,85.0,1,9,2023
2023-09-20,0.0,15.059741347026623,0.0,6.395562791712348,9.0,85.0,2,9,2023
2023-09-21,0.0,15.059741347026623,0.0,6.395562791712348,9.0,85.0,3,9,2023
2023-09-22,692.0,11.745449333507366,1.0,4.753624610894643,5.0,129.0,4,9,2023
2023-09-23,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,5,9,2023
2023-09-24,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,6,9,2023
2023-09-25,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,0,9,2023
2023-09-26,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,1,9,2023
2023-09-27,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,2,9,2023
2023-09-28,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,3,9,2023
2023-09-29,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,4,9,2023
2023-09-30,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,5,9,2023
2023-10-01,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,6,10,2023
2023-10-02,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,0,10,2023
2023-10-03,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,1,10,2023
2023-10-04,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,2,10,2023
2023-10-05,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,3,10,2023
2023-10-06,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,4,10,2023
2023-10-07,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,5,10,2023
2023-10-08,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,6,10,2023
2023-10-09,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,0,10,2023
2023-10-10,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,1,10,2023
2023-10-11,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,2,10,2023
2023-10-12,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,3,10,2023
2023-10-13,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,4,10,2023
2023-10-14,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,5,10,2023
2023-10-15,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,6,10,2023
2023-10-16,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,0,10,2023
2023-10-17,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,1,10,2023
2023-10-18,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,2,10,2023
2023-10-19,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,3,10,2023
2023-10-20,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,4,10,2023
2023-10-21,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,5,10,2023
2023-10-22,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,6,10,2023
2023-10-23,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,0,10,2023
2023-10-24,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,1,10,2023
2023-10-25,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,2,10,2023
2023-10-26,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,3,10,2023
2023-10-27,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,4,10,2023
2023-10-28,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,5,10,2023
2023-10-29,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,6,10,2023
2023-10-30,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,0,10,2023
2023-10-31,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,1,10,2023
2023-11-01,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,2,11,2023
2023-11-02,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,3,11,2023
2023-11-03,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,4,11,2023
2023-11-04,0.0,11.745449333507366,0.0,4.753624610894643,5.0,129.0,5,11,2023
2023-11-05,860.0,1.8835111423612445,1.0,9.303461572811866,8.0,51.0,6,11,2023
2023-11-06,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,0,11,2023
2023-11-07,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,1,11,2023
2023-11-08,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,2,11,2023
2023-11-09,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,3,11,2023
2023-11-10,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,4,11,2023
2023-11-11,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,5,11,2023
2023-11-12,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,6,11,2023
2023-11-13,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,0,11,2023
2023-11-14,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,1,11,2023
2023-11-15,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,2,11,2023
2023-11-16,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,3,11,2023
2023-11-17,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,4,11,2023
2023-11-18,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,5,11,2023
2023-11-19,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,6,11,2023
2023-11-20,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,0,11,2023
2023-11-21,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,1,11,2023
2023-11-22,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,2,11,2023
2023-11-23,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,3,11,2023
2023-11-24,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,4,11,2023
2023-11-25,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,5,11,2023
2023-11-26,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,6,11,2023
2023-11-27,0.0,1.8835111423612445,0.0,9.303461572811866,8.0,51.0,0,11,2023
2023-11-28,116.0,18.993683767035737,0.0,8.888141369325286,8.0,440.0,1,11,2023
2023-11-29,0.0,18.993683767035737,0.0,8.888141369325286,8.0,440.0,2,11,2023
2023-11-30,0.0,18.993683767035737,0.0,8.888141369325286,8.0,440.0,3,11,2023
2023-12-01,0.0,18.993683767035737,0.0,8.888141369325286,8.0,440.0,4,12,2023
2023-12-02,0.0,18.993683767035737,0.0,8.888141369325286,8.0,440.0,5,12,2023
2023-12-03,0.0,18.993683767035737,0.0,8.888141369325286,8.0,440.0,6,12,2023
2023-12-04,0.0,18.993683767035737,0.0,8.888141369325286,8.0,440.0,0,12,2023
2023-12-05,464.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,1,12,2023
2023-12-06,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,2,12,2023
2023-12-07,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,3,12,2023
2023-12-08,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,4,12,2023
2023-12-09,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,5,12,2023
2023-12-10,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,6,12,2023
2023-12-11,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,0,12,2023
2023-12-12,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,1,12,2023
2023-12-13,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,2,12,2023
2023-12-14,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,3,12,2023
2023-12-15,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,4,12,2023
2023-12-16,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,5,12,2023
2023-12-17,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,6,12,2023
2023-12-18,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,0,12,2023
2023-12-19,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,1,12,2023
2023-12-20,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,2,12,2023
2023-12-21,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,3,12,2023
2023-12-22,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,4,12,2023
2023-12-23,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,5,12,2023
2023-12-24,0.0,13.991328005963808,0.0,9.478004662804633,2.0,155.0,6,12,2023
2023-12-25,1015.0,15.95243256343566,0.0,9.747725056761077,2.0,192.0,0,12,2023
2023-12-26,0.0,15.95243256343566,0.0,9.747725056761077,2.0,192.0,1,12,2023
2023-12-27,0.0,15.95243256343566,0.0,9.747725056761077,2.0,192.0,2,12,2023
2023-12-28,0.0,15.95243256343566,0.0,9.747725056761077,2.0,192.0,3,12,2023
2023-12-29,0.0,15.95243256343566,0.0,9.747725056761077,2.0,192.0,4,12,2023
2023-12-30,0.0,15.95243256343566,0.0,9.747725056761077,2.0,192.0,5,12,2023
2023-12-31,0.0,15.95243256343566,0.0,9.747725056761077,2.0,192.0,6,12,2023
2024-01-01,0.0,15.95243256343566,0.0,9.747725056761077,2.0,192.0,0,1,2024
2024-01-02,0.0,15.95243256343566,0.0,9.747725056761077,2.0,192.0,1,1,2024
2024-01-03,1017.0,15.41007533951311,1.0,12.24390409439204,9.0,291.0,2,1,2024
2024-01-04,0.0,15.41007533951311,0.0,12.24390409439204,9.0,291.0,3,1,2024
2024-01-05,0.0,15.41007533951311,0.0,12.24390409439204,9.0,291.0,4,1,2024
2024-01-06,0.0,15.41007533951311,0.0,12.24390409439204,9.0,291.0,5,1,2024
2024-01-07,0.0,15.41007533951311,0.0,12.24390409439204,9.0,291.0,6,1,2024
2024-01-08,0.0,15.41007533951311,0.0,12.24390409439204,9.0,291.0,0,1,2024
2024-01-09,1243.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,1,1,2024
2024-01-10,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,2,1,2024
2024-01-11,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,3,1,2024
2024-01-12,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,4,1,2024
2024-01-13,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,5,1,2024
2024-01-14,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,6,1,2024
2024-01-15,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,0,1,2024
2024-01-16,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,1,1,2024
2024-01-17,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,2,1,2024
2024-01-18,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,3,1,2024
2024-01-19,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,4,1,2024
2024-01-20,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,5,1,2024
2024-01-21,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,6,1,2024
2024-01-22,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,0,1,2024
2024-01-23,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,1,1,2024
2024-01-24,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,2,1,2024
2024-01-25,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,3,1,2024
2024-01-26,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,4,1,2024
2024-01-27,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,5,1,2024
2024-01-28,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,6,1,2024
2024-01-29,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,0,1,2024
2024-01-30,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,1,1,2024
2024-01-31,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,2,1,2024
2024-02-01,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,3,2,2024
2024-02-02,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,4,2,2024
2024-02-03,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,5,2,2024
2024-02-04,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,6,2,2024
2024-02-05,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,0,2,2024
2024-02-06,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,1,2,2024
2024-02-07,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,2,2,2024
2024-02-08,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,3,2,2024
2024-02-09,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,4,2,2024
2024-02-10,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,5,2,2024
2024-02-11,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,6,2,2024
2024-02-12,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,0,2,2024
2024-02-13,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,1,2,2024
2024-02-14,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,2,2,2024
2024-02-15,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,3,2,2024
2024-02-16,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,4,2,2024
2024-02-17,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,5,2,2024
2024-02-18,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,6,2,2024
2024-02-19,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,0,2,2024
2024-02-20,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,1,2,2024
2024-02-21,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,2,2,2024
2024-02-22,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,3,2,2024
2024-02-23,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,4,2,2024
2024-02-24,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,5,2,2024
2024-02-25,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,6,2,2024
2024-02-26,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,0,2,2024
2024-02-27,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,1,2,2024
2024-02-28,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,2,2,2024
2024-02-29,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,3,2,2024
2024-03-01,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,4,3,2024
2024-03-02,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,5,3,2024
2024-03-03,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,6,3,2024
2024-03-04,0.0,5.854373548456489,0.0,3.2540739786346333,3.0,124.0,0,3,2024
2024-03-05,402.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,1,3,2024
2024-03-06,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,2,3,2024
2024-03-07,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,3,3,2024
2024-03-08,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,4,3,2024
2024-03-09,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,5,3,2024
2024-03-10,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,6,3,2024
2024-03-11,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,0,3,2024
2024-03-12,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,1,3,2024
2024-03-13,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,2,3,2024
2024-03-14,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,3,3,2024
2024-03-15,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,4,3,2024
2024-03-16,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,5,3,2024
2024-03-17,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,6,3,2024
2024-03-18,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,0,3,2024
2024-03-19,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,1,3,2024
2024-03-20,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,2,3,2024
2024-03-21,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,3,3,2024
2024-03-22,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,4,3,2024
2024-03-23,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,5,3,2024
2024-03-24,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,6,3,2024
2024-03-25,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,0,3,2024
2024-03-26,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,1,3,2024
2024-03-27,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,2,3,2024
2024-03-28,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,3,3,2024
2024-03-29,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,4,3,2024
2024-03-30,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,5,3,2024
2024-03-31,0.0,14.050358955825551,0.0,9.130831124431324,1.0,280.0,6,3,2024
2024-04-01,1084.0,4.633947940377148,0.0,2.30301470074762,3.0,335.0,0,4,2024
2024-04-02,0.0,4.633947940377148,0.0,2.30301470074762,3.0,335.0,1,4,2024
2024-04-03,0.0,4.633947940377148,0.0,2.30301470074762,3.0,335.0,2,4,2024
2024-04-04,0.0,4.633947940377148,0.0,2.30301470074762,3.0,335.0,3,4,2024
2024-04-05,0.0,4.633947940377148,0.0,2.30301470074762,3.0,335.0,4,4,2024
2024-04-06,0.0,4.633947940377148,0.0,2.30301470074762,3.0,335.0,5,4,2024
2024-04-07,1150.0,17.031009201727763,1.0,6.378630964517747,9.0,446.0,6,4,2024
2024-04-08,0.0,17.031009201727763,0.0,6.378630964517747,9.0,446.0,0,4,2024
2024-04-09,0.0,17.031009201727763,0.0,6.378630964517747,9.0,446.0,1,4,2024
2024-04-10,298.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,2,4,2024
2024-04-11,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,3,4,2024
2024-04-12,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,4,4,2024
2024-04-13,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,5,4,2024
2024-04-14,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,6,4,2024
2024-04-15,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,0,4,2024
2024-04-16,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,1,4,2024
2024-04-17,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,2,4,2024
2024-04-18,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,3,4,2024
2024-04-19,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,4,4,2024
2024-04-20,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,5,4,2024
2024-04-21,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,6,4,2024
2024-04-22,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,0,4,2024
2024-04-23,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,1,4,2024
2024-04-24,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,2,4,2024
2024-04-25,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,3,4,2024
2024-04-26,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,4,4,2024
2024-04-27,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,5,4,2024
2024-04-28,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,6,4,2024
2024-04-29,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,0,4,2024
2024-04-30,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,1,4,2024
2024-05-01,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,2,5,2024
2024-05-02,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,3,5,2024
2024-05-03,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,4,5,2024
2024-05-04,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,5,5,2024
2024-05-05,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,6,5,2024
2024-05-06,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,0,5,2024
2024-05-07,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,1,5,2024
2024-05-08,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,2,5,2024
2024-05-09,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,3,5,2024
2024-05-10,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,4,5,2024
2024-05-11,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,5,5,2024
2024-05-12,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,6,5,2024
2024-05-13,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,0,5,2024
2024-05-14,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,1,5,2024
2024-05-15,0.0,15.04659996813069,0.0,14.071090099604112,5.0,362.0,2,5,2024
2024-05-16,171.0,9.0074367900057,1.0,9.571936446695508,6.0,325.0,3,5,2024
2024-05-17,0.0,9.0074367900057,0.0,9.571936446695508,6.0,325.0,4,5,2024
2024-05-18,0.0,9.0074367900057,0.0,9.571936446695508,6.0,325.0,5,5,2024
2024-05-19,0.0,9.0074367900057,0.0,9.571936446695508,6.0,325.0,6,5,2024
2024-05-20,0.0,9.0074367900057,0.0,9.571936446695508,6.0,325.0,0,5,2024
2024-05-21,0.0,9.0074367900057,0.0,9.571936446695508,6.0,325.0,1,5,2024
2024-05-22,0.0,9.0074367900057,0.0,9.571936446695508,6.0,325.0,2,5,2024
2024-05-23,706.0,14.28699212739787,1.0,3.788203067134863,5.0,377.0,3,5,2024
2024-05-24,0.0,14.28699212739787,0.0,3.788203067134863,5.0,377.0,4,5,2024
2024-05-25,1667.0,19.654175171951923,0.0,1.6615330358392326,4.0,264.0,5,5,2024
2024-05-26,0.0,19.654175171951923,0.0,1.6615330358392326,4.0,264.0,6,5,2024
2024-05-27,0.0,19.654175171951923,0.0,1.6615330358392326,4.0,264.0,0,5,2024
2024-05-28,0.0,19.654175171951923,0.0,1.6615330358392326,4.0,264.0,1,5,2024
2024-05-29,0.0,19.654175171951923,0.0,1.6615330358392326,4.0,264.0,2,5,2024
2024-05-30,201.0,13.066693012284658,1.0,6.10725232713768,7.0,239.0,3,5,2024
2024-05-31,0.0,13.066693012284658,0.0,6.10725232713768,7.0,239.0,4,5,2024
2024-06-01,0.0,13.066693012284658,0.0,6.10725232713768,7.0,239.0,5,6,2024
2024-06-02,0.0,13.066693012284658,0.0,6.10725232713768,7.0,239.0,6,6,2024
2024-06-03,0.0,13.066693012284658,0.0,6.10725232713768,7.0,239.0,0,6,2024
2024-06-04,0.0,13.066693012284658,0.0,6.10725232713768,7.0,239.0,1,6,2024
2024-06-05,0.0,13.066693012284658,0.0,6.10725232713768,7.0,239.0,2,6,2024
2024-06-06,0.0,13.066693012284658,0.0,6.10725232713768,7.0,239.0,3,6,2024
2024-06-07,0.0,13.066693012284658,0.0,6.10725232713768,7.0,239.0,4,6,2024
2024-06-08,687.0,16.666161353653614,1.0,1.3996005458700371,4.0,338.0,5,6,2024
2024-06-09,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,6,6,2024
2024-06-10,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,0,6,2024
2024-06-11,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,1,6,2024
2024-06-12,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,2,6,2024
2024-06-13,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,3,6,2024
2024-06-14,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,4,6,2024
2024-06-15,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,5,6,2024
2024-06-16,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,6,6,2024
2024-06-17,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,0,6,2024
2024-06-18,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,1,6,2024
2024-06-19,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,2,6,2024
2024-06-20,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,3,6,2024
2024-06-21,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,4,6,2024
2024-06-22,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,5,6,2024
2024-06-23,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,6,6,2024
2024-06-24,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,0,6,2024
2024-06-25,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,1,6,2024
2024-06-26,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,2,6,2024
2024-06-27,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,3,6,2024
2024-06-28,0.0,16.666161353653614,0.0,1.3996005458700371,4.0,338.0,4,6,2024
